Epoch: 1, train loss: 1.529044508934021, temp_loss: 1.529044508934021, time_loss: 1.7870997190475464, mse_loss: 3.4140625
Epoch: 1940, train loss: 0.027173269540071487, temp_loss: 0.027173269540071487, time_loss: 2.051992416381836, mse_loss: 3.90625
Epoch: 1941, train loss: 0.02258894592523575, temp_loss: 0.02258894592523575, time_loss: 2.0288631916046143, mse_loss: 3.65625
Epoch: 1942, train loss: 0.03098045103251934, temp_loss: 0.03098045103251934, time_loss: 1.8545739650726318, mse_loss: 3.640625
Epoch: 1943, train loss: 0.03450552001595497, temp_loss: 0.03450552001595497, time_loss: 2.043891191482544, mse_loss: 3.3515625
Epoch: 1944, train loss: 0.02172924391925335, temp_loss: 0.02172924391925335, time_loss: 1.99410080909729, mse_loss: 3.6171875
Epoch: 1945, train loss: 0.04011637344956398, temp_loss: 0.04011637344956398, time_loss: 2.1908373832702637, mse_loss: 3.7265625
Epoch: 1946, train loss: 0.051462385803461075, temp_loss: 0.051462385803461075, time_loss: 1.9240400791168213, mse_loss: 4.234375
Epoch: 1947, train loss: 0.06107432022690773, temp_loss: 0.06107432022690773, time_loss: 1.9433717727661133, mse_loss: 4.0390625
Epoch: 1948, train loss: 0.08506099879741669, temp_loss: 0.08506099879741669, time_loss: 1.8674380779266357, mse_loss: 4.2578125
Epoch: 1949, train loss: 0.04431484639644623, temp_loss: 0.04431484639644623, time_loss: 2.030048131942749, mse_loss: 3.53125
Epoch: 1950, train loss: 0.041368018835783005, temp_loss: 0.041368018835783005, time_loss: 2.168548345565796, mse_loss: 4.6796875
Epoch: 1951, train loss: 0.0248836949467659, temp_loss: 0.0248836949467659, time_loss: 2.0586493015289307, mse_loss: 4.0078125
Epoch: 1952, train loss: 0.08880149573087692, temp_loss: 0.08880149573087692, time_loss: 1.9092724323272705, mse_loss: 3.7265625
Epoch: 1953, train loss: 0.031807791441679, temp_loss: 0.031807791441679, time_loss: 2.0187904834747314, mse_loss: 4.34375
Epoch: 1954, train loss: 0.037167515605688095, temp_loss: 0.037167515605688095, time_loss: 2.026798963546753, mse_loss: 3.7734375
Epoch: 1955, train loss: 0.039322253316640854, temp_loss: 0.039322253316640854, time_loss: 1.9959475994110107, mse_loss: 3.90625
Epoch: 1956, train loss: 0.02727990411221981, temp_loss: 0.02727990411221981, time_loss: 2.0984952449798584, mse_loss: 3.4375
Epoch: 1957, train loss: 0.043166786432266235, temp_loss: 0.043166786432266235, time_loss: 2.0629003047943115, mse_loss: 3.828125
Epoch: 1958, train loss: 0.023564420640468597, temp_loss: 0.023564420640468597, time_loss: 1.949924349784851, mse_loss: 2.9375
Epoch: 1959, train loss: 0.05667928606271744, temp_loss: 0.05667928606271744, time_loss: 2.0581564903259277, mse_loss: 5.0234375
Epoch: 1960, train loss: 0.030534397810697556, temp_loss: 0.030534397810697556, time_loss: 2.1030919551849365, mse_loss: 3.8984375
Epoch: 1961, train loss: 0.030205335468053818, temp_loss: 0.030205335468053818, time_loss: 2.01340389251709, mse_loss: 4.40625
Epoch: 1962, train loss: 0.025367358699440956, temp_loss: 0.025367358699440956, time_loss: 2.1077404022216797, mse_loss: 3.65625
Epoch: 1963, train loss: 0.020611057057976723, temp_loss: 0.020611057057976723, time_loss: 2.0582242012023926, mse_loss: 3.2734375
Epoch: 1964, train loss: 0.09945755451917648, temp_loss: 0.09945755451917648, time_loss: 2.0333969593048096, mse_loss: 3.4921875
Epoch: 1965, train loss: 0.02797994203865528, temp_loss: 0.02797994203865528, time_loss: 2.009134531021118, mse_loss: 3.546875
Epoch: 1966, train loss: 0.017303939908742905, temp_loss: 0.017303939908742905, time_loss: 1.9756604433059692, mse_loss: 3.6015625
Epoch: 1967, train loss: 0.06768248230218887, temp_loss: 0.06768248230218887, time_loss: 2.066952705383301, mse_loss: 3.1953125
Epoch: 1968, train loss: 0.032088570296764374, temp_loss: 0.032088570296764374, time_loss: 2.0272552967071533, mse_loss: 4.40625
Epoch: 1969, train loss: 0.05754131078720093, temp_loss: 0.05754131078720093, time_loss: 1.9561477899551392, mse_loss: 3.6796875
Epoch: 1970, train loss: 0.023592188954353333, temp_loss: 0.023592188954353333, time_loss: 2.0542666912078857, mse_loss: 3.6953125
Epoch: 1971, train loss: 0.02026906982064247, temp_loss: 0.02026906982064247, time_loss: 1.9722269773483276, mse_loss: 4.0859375
Epoch: 1972, train loss: 0.024523720145225525, temp_loss: 0.024523720145225525, time_loss: 2.0786983966827393, mse_loss: 4.15625
Epoch: 1973, train loss: 0.04425783082842827, temp_loss: 0.04425783082842827, time_loss: 1.944144606590271, mse_loss: 4.7578125
Epoch: 1974, train loss: 0.04534405097365379, temp_loss: 0.04534405097365379, time_loss: 1.9761744737625122, mse_loss: 4.0
Epoch: 1975, train loss: 0.03378712013363838, temp_loss: 0.03378712013363838, time_loss: 2.092663049697876, mse_loss: 3.75
Epoch: 1976, train loss: 0.020042134448885918, temp_loss: 0.020042134448885918, time_loss: 2.001028060913086, mse_loss: 3.921875
Epoch: 1977, train loss: 0.031870365142822266, temp_loss: 0.031870365142822266, time_loss: 2.019118547439575, mse_loss: 3.71875
Epoch: 1978, train loss: 0.05112685263156891, temp_loss: 0.05112685263156891, time_loss: 1.9723317623138428, mse_loss: 3.359375
Epoch: 1979, train loss: 0.03679180517792702, temp_loss: 0.03679180517792702, time_loss: 1.9355103969573975, mse_loss: 3.5859375
Epoch: 1980, train loss: 0.05970638617873192, temp_loss: 0.05970638617873192, time_loss: 1.9086816310882568, mse_loss: 4.4296875
Epoch: 1981, train loss: 0.03870105743408203, temp_loss: 0.03870105743408203, time_loss: 2.0474729537963867, mse_loss: 3.8984375
Epoch: 1982, train loss: 0.047254227101802826, temp_loss: 0.047254227101802826, time_loss: 2.001584529876709, mse_loss: 3.4765625
Epoch: 1983, train loss: 0.03481443226337433, temp_loss: 0.03481443226337433, time_loss: 2.0093655586242676, mse_loss: 4.078125
Epoch: 1984, train loss: 0.03519522398710251, temp_loss: 0.03519522398710251, time_loss: 1.990071415901184, mse_loss: 4.140625
Epoch: 1985, train loss: 0.03290335088968277, temp_loss: 0.03290335088968277, time_loss: 2.0951547622680664, mse_loss: 4.1484375
Epoch: 1986, train loss: 0.022335171699523926, temp_loss: 0.022335171699523926, time_loss: 2.0933661460876465, mse_loss: 4.0859375
Epoch: 1987, train loss: 0.022765474393963814, temp_loss: 0.022765474393963814, time_loss: 1.997010350227356, mse_loss: 4.1328125
Epoch: 1988, train loss: 0.042398035526275635, temp_loss: 0.042398035526275635, time_loss: 1.9676244258880615, mse_loss: 3.84375
Epoch: 1989, train loss: 0.018413344398140907, temp_loss: 0.018413344398140907, time_loss: 2.0517938137054443, mse_loss: 3.28125
Epoch: 1990, train loss: 0.016618505120277405, temp_loss: 0.016618505120277405, time_loss: 1.9835227727890015, mse_loss: 3.40625
Epoch: 1991, train loss: 0.031747717410326004, temp_loss: 0.031747717410326004, time_loss: 1.978718876838684, mse_loss: 3.84375
Epoch: 1992, train loss: 0.07780466228723526, temp_loss: 0.07780466228723526, time_loss: 2.038989782333374, mse_loss: 3.3828125
Epoch: 1993, train loss: 0.0441085547208786, temp_loss: 0.0441085547208786, time_loss: 2.0073938369750977, mse_loss: 4.328125
Epoch: 1994, train loss: 0.06140238791704178, temp_loss: 0.06140238791704178, time_loss: 2.0272834300994873, mse_loss: 4.1953125
Epoch: 1995, train loss: 0.015291937626898289, temp_loss: 0.015291937626898289, time_loss: 2.0281381607055664, mse_loss: 3.5625
Epoch: 1996, train loss: 0.033341508358716965, temp_loss: 0.033341508358716965, time_loss: 2.1476545333862305, mse_loss: 3.5703125
Epoch: 1997, train loss: 0.01834258995950222, temp_loss: 0.01834258995950222, time_loss: 1.9805315732955933, mse_loss: 3.8203125
Epoch: 1998, train loss: 0.03134951367974281, temp_loss: 0.03134951367974281, time_loss: 2.062819719314575, mse_loss: 4.03125
Epoch: 1999, train loss: 0.07859697192907333, temp_loss: 0.07859697192907333, time_loss: 1.9662021398544312, mse_loss: 3.6328125
Epoch: 2000, train loss: 0.04645495116710663, temp_loss: 0.04645495116710663, time_loss: 1.9903923273086548, mse_loss: 4.0546875
Epoch: 2001, train loss: 0.0483657643198967, temp_loss: 0.0483657643198967, time_loss: 1.9908653497695923, mse_loss: 3.7734375
TRAIN: temp_loss: 0.044765833765268326, time_loss: 2.025681972503662, temp_acc: 0.9921875, time_acc: 0.203125
TEST : temp_loss: 0.3440803587436676, time_loss: 2.1579782962799072, temp_acc: 0.888, time_acc: 0.216
Epoch: 2002, train loss: 0.03378569707274437, temp_loss: 0.03378569707274437, time_loss: 2.0332868099212646, mse_loss: 4.1953125
Epoch: 2003, train loss: 0.048280518501996994, temp_loss: 0.048280518501996994, time_loss: 2.024777889251709, mse_loss: 4.015625
Epoch: 2004, train loss: 0.03401225432753563, temp_loss: 0.03401225432753563, time_loss: 2.1047797203063965, mse_loss: 4.0
Epoch: 2005, train loss: 0.019085390493273735, temp_loss: 0.019085390493273735, time_loss: 2.0453784465789795, mse_loss: 3.5703125
Epoch: 2006, train loss: 0.02106955088675022, temp_loss: 0.02106955088675022, time_loss: 2.058469772338867, mse_loss: 3.328125
Epoch: 2007, train loss: 0.055853452533483505, temp_loss: 0.055853452533483505, time_loss: 2.2065892219543457, mse_loss: 4.1796875
Epoch: 2008, train loss: 0.04834810271859169, temp_loss: 0.04834810271859169, time_loss: 2.046677827835083, mse_loss: 4.0078125
Epoch: 2009, train loss: 0.031027693301439285, temp_loss: 0.031027693301439285, time_loss: 1.9780815839767456, mse_loss: 3.7734375
Epoch: 2010, train loss: 0.02507672645151615, temp_loss: 0.02507672645151615, time_loss: 1.9771623611450195, mse_loss: 3.15625
Epoch: 2011, train loss: 0.058005329221487045, temp_loss: 0.058005329221487045, time_loss: 2.1308348178863525, mse_loss: 3.65625
Epoch: 2012, train loss: 0.020901108160614967, temp_loss: 0.020901108160614967, time_loss: 1.9549213647842407, mse_loss: 4.3515625
Epoch: 2013, train loss: 0.025964317843317986, temp_loss: 0.025964317843317986, time_loss: 2.1351754665374756, mse_loss: 3.9453125
Epoch: 2014, train loss: 0.025715110823512077, temp_loss: 0.025715110823512077, time_loss: 2.0898396968841553, mse_loss: 3.84375
Epoch: 2015, train loss: 0.016846755519509315, temp_loss: 0.016846755519509315, time_loss: 1.962307333946228, mse_loss: 4.0
Epoch: 2016, train loss: 0.059369493275880814, temp_loss: 0.059369493275880814, time_loss: 1.9969556331634521, mse_loss: 4.1328125
Epoch: 2017, train loss: 0.036972273141145706, temp_loss: 0.036972273141145706, time_loss: 2.0893399715423584, mse_loss: 3.109375
Epoch: 2018, train loss: 0.050283633172512054, temp_loss: 0.050283633172512054, time_loss: 1.9854005575180054, mse_loss: 3.3671875
Epoch: 2019, train loss: 0.03075348399579525, temp_loss: 0.03075348399579525, time_loss: 2.1185545921325684, mse_loss: 4.0703125
Epoch: 2020, train loss: 0.03485838323831558, temp_loss: 0.03485838323831558, time_loss: 2.1793160438537598, mse_loss: 3.8515625
Epoch: 2021, train loss: 0.030168943107128143, temp_loss: 0.030168943107128143, time_loss: 1.9140883684158325, mse_loss: 4.53125
Epoch: 2022, train loss: 0.03185858950018883, temp_loss: 0.03185858950018883, time_loss: 2.0463624000549316, mse_loss: 3.921875
Epoch: 2023, train loss: 0.02604905143380165, temp_loss: 0.02604905143380165, time_loss: 2.001476287841797, mse_loss: 4.078125
Epoch: 2024, train loss: 0.04875180125236511, temp_loss: 0.04875180125236511, time_loss: 2.0034425258636475, mse_loss: 4.59375
Epoch: 2025, train loss: 0.023666275665163994, temp_loss: 0.023666275665163994, time_loss: 1.9954403638839722, mse_loss: 4.171875
Epoch: 2026, train loss: 0.023691978305578232, temp_loss: 0.023691978305578232, time_loss: 2.115831136703491, mse_loss: 4.53125
Epoch: 2027, train loss: 0.019764194265007973, temp_loss: 0.019764194265007973, time_loss: 2.0558063983917236, mse_loss: 4.109375
Epoch: 2028, train loss: 0.03625555336475372, temp_loss: 0.03625555336475372, time_loss: 2.0023252964019775, mse_loss: 3.6015625
Epoch: 2029, train loss: 0.04492757096886635, temp_loss: 0.04492757096886635, time_loss: 2.056565761566162, mse_loss: 4.0234375
Epoch: 2030, train loss: 0.037570495158433914, temp_loss: 0.037570495158433914, time_loss: 2.0320775508880615, mse_loss: 3.5625
Epoch: 2031, train loss: 0.02069096453487873, temp_loss: 0.02069096453487873, time_loss: 2.0564889907836914, mse_loss: 3.9140625
Epoch: 2032, train loss: 0.035421401262283325, temp_loss: 0.035421401262283325, time_loss: 2.0860161781311035, mse_loss: 4.1953125
Epoch: 2033, train loss: 0.02217308059334755, temp_loss: 0.02217308059334755, time_loss: 2.0420730113983154, mse_loss: 3.453125
Epoch: 2034, train loss: 0.23157230019569397, temp_loss: 0.23157230019569397, time_loss: 1.9881364107131958, mse_loss: 4.46875
Epoch: 2035, train loss: 0.04152323678135872, temp_loss: 0.04152323678135872, time_loss: 1.9861316680908203, mse_loss: 3.984375
Epoch: 2036, train loss: 0.02442069537937641, temp_loss: 0.02442069537937641, time_loss: 1.9601409435272217, mse_loss: 4.125
Epoch: 2037, train loss: 0.09606955200433731, temp_loss: 0.09606955200433731, time_loss: 2.060246706008911, mse_loss: 4.2421875
Epoch: 2038, train loss: 0.05099894106388092, temp_loss: 0.05099894106388092, time_loss: 1.9944707155227661, mse_loss: 3.9375
Epoch: 2039, train loss: 0.03903188556432724, temp_loss: 0.03903188556432724, time_loss: 2.039783239364624, mse_loss: 4.3828125
Epoch: 2040, train loss: 0.026456037536263466, temp_loss: 0.026456037536263466, time_loss: 2.0137219429016113, mse_loss: 4.171875
Epoch: 2041, train loss: 0.04040073603391647, temp_loss: 0.04040073603391647, time_loss: 2.031578302383423, mse_loss: 3.9609375
Epoch: 2042, train loss: 0.0542309507727623, temp_loss: 0.0542309507727623, time_loss: 2.0443873405456543, mse_loss: 3.78125
Epoch: 2043, train loss: 0.038405608385801315, temp_loss: 0.038405608385801315, time_loss: 2.0567023754119873, mse_loss: 3.828125
Epoch: 2044, train loss: 0.0774950310587883, temp_loss: 0.0774950310587883, time_loss: 2.1605374813079834, mse_loss: 3.4375
Epoch: 2045, train loss: 0.018775859847664833, temp_loss: 0.018775859847664833, time_loss: 2.0398380756378174, mse_loss: 3.9453125
Epoch: 2046, train loss: 0.041276972740888596, temp_loss: 0.041276972740888596, time_loss: 1.9963313341140747, mse_loss: 2.7890625
Epoch: 2047, train loss: 0.03144366294145584, temp_loss: 0.03144366294145584, time_loss: 1.899962067604065, mse_loss: 4.3046875
Epoch: 2048, train loss: 0.026347113773226738, temp_loss: 0.026347113773226738, time_loss: 2.082465171813965, mse_loss: 3.828125
Epoch: 2049, train loss: 0.024763476103544235, temp_loss: 0.024763476103544235, time_loss: 2.0474045276641846, mse_loss: 3.6015625
Epoch: 2050, train loss: 0.030752016231417656, temp_loss: 0.030752016231417656, time_loss: 2.0494449138641357, mse_loss: 3.265625
Epoch: 2051, train loss: 0.04432005435228348, temp_loss: 0.04432005435228348, time_loss: 2.103302240371704, mse_loss: 4.015625
Epoch: 2052, train loss: 0.020422525703907013, temp_loss: 0.020422525703907013, time_loss: 2.000967264175415, mse_loss: 3.3984375
Epoch: 2053, train loss: 0.024967273697257042, temp_loss: 0.024967273697257042, time_loss: 2.0293803215026855, mse_loss: 3.390625
Epoch: 2054, train loss: 0.02768522873520851, temp_loss: 0.02768522873520851, time_loss: 2.0597331523895264, mse_loss: 4.1015625
Epoch: 2055, train loss: 0.07661755383014679, temp_loss: 0.07661755383014679, time_loss: 1.9922188520431519, mse_loss: 4.328125
Epoch: 2056, train loss: 0.023968543857336044, temp_loss: 0.023968543857336044, time_loss: 2.0772511959075928, mse_loss: 4.3515625
Epoch: 2057, train loss: 0.04049142822623253, temp_loss: 0.04049142822623253, time_loss: 1.9150829315185547, mse_loss: 3.2421875
Epoch: 2058, train loss: 0.020884744822978973, temp_loss: 0.020884744822978973, time_loss: 1.9715620279312134, mse_loss: 3.953125
Epoch: 2059, train loss: 0.025486480444669724, temp_loss: 0.025486480444669724, time_loss: 1.9496124982833862, mse_loss: 4.34375
Epoch: 2060, train loss: 0.024526825174689293, temp_loss: 0.024526825174689293, time_loss: 2.0152251720428467, mse_loss: 4.0703125
Epoch: 2061, train loss: 0.06075547635555267, temp_loss: 0.06075547635555267, time_loss: 2.1236510276794434, mse_loss: 3.9609375
Epoch: 2062, train loss: 0.02616742253303528, temp_loss: 0.02616742253303528, time_loss: 2.0127182006835938, mse_loss: 4.0859375
Epoch: 2063, train loss: 0.031830187886953354, temp_loss: 0.031830187886953354, time_loss: 1.970535159111023, mse_loss: 3.515625
Epoch: 2064, train loss: 0.05675651878118515, temp_loss: 0.05675651878118515, time_loss: 2.009140968322754, mse_loss: 4.40625
Epoch: 2065, train loss: 0.04570586606860161, temp_loss: 0.04570586606860161, time_loss: 2.0522117614746094, mse_loss: 4.328125
Epoch: 2066, train loss: 0.03273764252662659, temp_loss: 0.03273764252662659, time_loss: 1.9739543199539185, mse_loss: 3.9921875
Epoch: 2067, train loss: 0.027233252301812172, temp_loss: 0.027233252301812172, time_loss: 1.9409757852554321, mse_loss: 3.1796875
Epoch: 2068, train loss: 0.02185407094657421, temp_loss: 0.02185407094657421, time_loss: 2.039628505706787, mse_loss: 3.4609375
Epoch: 2069, train loss: 0.027242489159107208, temp_loss: 0.027242489159107208, time_loss: 2.0232346057891846, mse_loss: 3.9765625
Epoch: 2070, train loss: 0.042107537388801575, temp_loss: 0.042107537388801575, time_loss: 2.0866706371307373, mse_loss: 4.59375
Epoch: 2071, train loss: 0.03160591050982475, temp_loss: 0.03160591050982475, time_loss: 1.8830797672271729, mse_loss: 4.125
Epoch: 2072, train loss: 0.041358038783073425, temp_loss: 0.041358038783073425, time_loss: 2.0650699138641357, mse_loss: 3.7265625
Epoch: 2073, train loss: 0.033154115080833435, temp_loss: 0.033154115080833435, time_loss: 2.009239435195923, mse_loss: 3.875
Epoch: 2074, train loss: 0.04303707182407379, temp_loss: 0.04303707182407379, time_loss: 2.0985958576202393, mse_loss: 3.1328125
Epoch: 2075, train loss: 0.031912144273519516, temp_loss: 0.031912144273519516, time_loss: 2.0250542163848877, mse_loss: 3.9140625
Epoch: 2076, train loss: 0.028200171887874603, temp_loss: 0.028200171887874603, time_loss: 2.027392864227295, mse_loss: 3.71875
Epoch: 2077, train loss: 0.04830970987677574, temp_loss: 0.04830970987677574, time_loss: 1.9765334129333496, mse_loss: 3.84375
Epoch: 2078, train loss: 0.012805537320673466, temp_loss: 0.012805537320673466, time_loss: 2.0363786220550537, mse_loss: 3.84375
Epoch: 2079, train loss: 0.024062542244791985, temp_loss: 0.024062542244791985, time_loss: 2.0323293209075928, mse_loss: 3.890625
Epoch: 2080, train loss: 0.04562512785196304, temp_loss: 0.04562512785196304, time_loss: 2.0339550971984863, mse_loss: 3.421875
Epoch: 2081, train loss: 0.05203719064593315, temp_loss: 0.05203719064593315, time_loss: 2.1232903003692627, mse_loss: 3.375
Epoch: 2082, train loss: 0.0359572134912014, temp_loss: 0.0359572134912014, time_loss: 1.9212605953216553, mse_loss: 3.9921875
Epoch: 2083, train loss: 0.02728528343141079, temp_loss: 0.02728528343141079, time_loss: 1.996399164199829, mse_loss: 3.65625
Epoch: 2084, train loss: 0.022643854841589928, temp_loss: 0.022643854841589928, time_loss: 1.9380923509597778, mse_loss: 3.765625
Epoch: 2085, train loss: 0.026628682389855385, temp_loss: 0.026628682389855385, time_loss: 2.108981132507324, mse_loss: 3.828125
Epoch: 2086, train loss: 0.011900808662176132, temp_loss: 0.011900808662176132, time_loss: 2.046095371246338, mse_loss: 4.4765625
Epoch: 2087, train loss: 0.019932223483920097, temp_loss: 0.019932223483920097, time_loss: 1.9911882877349854, mse_loss: 4.234375
Epoch: 2088, train loss: 0.015464500524103642, temp_loss: 0.015464500524103642, time_loss: 2.0670502185821533, mse_loss: 3.390625
Epoch: 2089, train loss: 0.028770027682185173, temp_loss: 0.028770027682185173, time_loss: 1.9840995073318481, mse_loss: 4.3671875
Epoch: 2090, train loss: 0.03670128434896469, temp_loss: 0.03670128434896469, time_loss: 2.0731685161590576, mse_loss: 3.09375
Epoch: 2091, train loss: 0.03075936622917652, temp_loss: 0.03075936622917652, time_loss: 2.0156819820404053, mse_loss: 3.9921875
Epoch: 2092, train loss: 0.019306160509586334, temp_loss: 0.019306160509586334, time_loss: 1.9121406078338623, mse_loss: 3.375
Epoch: 2093, train loss: 0.02738099731504917, temp_loss: 0.02738099731504917, time_loss: 2.062744140625, mse_loss: 4.0390625
Epoch: 2094, train loss: 0.057501234114170074, temp_loss: 0.057501234114170074, time_loss: 2.0616044998168945, mse_loss: 3.84375
Epoch: 2095, train loss: 0.044269636273384094, temp_loss: 0.044269636273384094, time_loss: 1.9781756401062012, mse_loss: 3.5625
Epoch: 2096, train loss: 0.0802675113081932, temp_loss: 0.0802675113081932, time_loss: 1.9931827783584595, mse_loss: 3.4921875
Epoch: 2097, train loss: 0.01999795064330101, temp_loss: 0.01999795064330101, time_loss: 1.9348565340042114, mse_loss: 3.6015625
Epoch: 2098, train loss: 0.0501595102250576, temp_loss: 0.0501595102250576, time_loss: 1.940408706665039, mse_loss: 3.5
Epoch: 2099, train loss: 0.03135645389556885, temp_loss: 0.03135645389556885, time_loss: 1.9155570268630981, mse_loss: 3.2734375
Epoch: 2100, train loss: 0.020897744223475456, temp_loss: 0.020897744223475456, time_loss: 1.9947572946548462, mse_loss: 3.8203125
Epoch: 2101, train loss: 0.015293898060917854, temp_loss: 0.015293898060917854, time_loss: 2.0412652492523193, mse_loss: 3.921875
TRAIN: temp_loss: 0.02326643094420433, time_loss: 1.9896992444992065, temp_acc: 1.0, time_acc: 0.1484375
TEST : temp_loss: 0.36928337812423706, time_loss: 2.141167402267456, temp_acc: 0.888, time_acc: 0.224
Epoch: 2102, train loss: 0.030056336894631386, temp_loss: 0.030056336894631386, time_loss: 2.2262747287750244, mse_loss: 3.40625
Epoch: 2103, train loss: 0.034107353538274765, temp_loss: 0.034107353538274765, time_loss: 2.0172629356384277, mse_loss: 3.7109375
Epoch: 2104, train loss: 0.01544014923274517, temp_loss: 0.01544014923274517, time_loss: 1.9984009265899658, mse_loss: 3.796875
Epoch: 2105, train loss: 0.11871066689491272, temp_loss: 0.11871066689491272, time_loss: 1.9975945949554443, mse_loss: 3.3046875
Epoch: 2106, train loss: 0.02642096020281315, temp_loss: 0.02642096020281315, time_loss: 2.0942652225494385, mse_loss: 2.8515625
Epoch: 2107, train loss: 0.052246373146772385, temp_loss: 0.052246373146772385, time_loss: 2.0260448455810547, mse_loss: 3.9921875
Epoch: 2108, train loss: 0.05487654358148575, temp_loss: 0.05487654358148575, time_loss: 1.9327114820480347, mse_loss: 3.4609375
Epoch: 2109, train loss: 0.070609912276268, temp_loss: 0.070609912276268, time_loss: 1.9385180473327637, mse_loss: 4.8515625
Epoch: 2110, train loss: 0.13116680085659027, temp_loss: 0.13116680085659027, time_loss: 2.018186569213867, mse_loss: 3.296875
Epoch: 2111, train loss: 0.03125860169529915, temp_loss: 0.03125860169529915, time_loss: 1.9734784364700317, mse_loss: 4.21875
Epoch: 2112, train loss: 0.022825058549642563, temp_loss: 0.022825058549642563, time_loss: 2.0513863563537598, mse_loss: 3.65625
Epoch: 2113, train loss: 0.023806314915418625, temp_loss: 0.023806314915418625, time_loss: 2.009345293045044, mse_loss: 3.71875
Epoch: 2114, train loss: 0.03056289069354534, temp_loss: 0.03056289069354534, time_loss: 2.0403048992156982, mse_loss: 3.453125
Epoch: 2115, train loss: 0.018113775178790092, temp_loss: 0.018113775178790092, time_loss: 1.8705922365188599, mse_loss: 3.7734375
Epoch: 2116, train loss: 0.012838790193200111, temp_loss: 0.012838790193200111, time_loss: 1.9732410907745361, mse_loss: 3.9765625
Epoch: 2117, train loss: 0.09315444529056549, temp_loss: 0.09315444529056549, time_loss: 2.0022618770599365, mse_loss: 3.671875
Epoch: 2118, train loss: 0.031510379165410995, temp_loss: 0.031510379165410995, time_loss: 2.013174533843994, mse_loss: 4.0625
Epoch: 2119, train loss: 0.03291352465748787, temp_loss: 0.03291352465748787, time_loss: 1.8601200580596924, mse_loss: 4.171875
Epoch: 2120, train loss: 0.02048071101307869, temp_loss: 0.02048071101307869, time_loss: 1.9468824863433838, mse_loss: 3.109375
Epoch: 2121, train loss: 0.008571156300604343, temp_loss: 0.008571156300604343, time_loss: 2.0156307220458984, mse_loss: 3.2109375
Epoch: 2122, train loss: 0.035784777253866196, temp_loss: 0.035784777253866196, time_loss: 2.0219950675964355, mse_loss: 3.59375
Epoch: 2123, train loss: 0.019629385322332382, temp_loss: 0.019629385322332382, time_loss: 2.0894954204559326, mse_loss: 3.8671875
Epoch: 2124, train loss: 0.06304284185171127, temp_loss: 0.06304284185171127, time_loss: 2.0219404697418213, mse_loss: 3.4609375
Epoch: 2125, train loss: 0.013991285115480423, temp_loss: 0.013991285115480423, time_loss: 2.04073166847229, mse_loss: 4.25
Epoch: 2126, train loss: 0.046606894582509995, temp_loss: 0.046606894582509995, time_loss: 2.0660288333892822, mse_loss: 4.1875
Epoch: 2127, train loss: 0.023410629481077194, temp_loss: 0.023410629481077194, time_loss: 1.9096157550811768, mse_loss: 3.5390625
Epoch: 2128, train loss: 0.024720584973692894, temp_loss: 0.024720584973692894, time_loss: 1.885804533958435, mse_loss: 3.96875
Epoch: 2129, train loss: 0.01466976199299097, temp_loss: 0.01466976199299097, time_loss: 1.9509835243225098, mse_loss: 2.9765625
Epoch: 2130, train loss: 0.03357364609837532, temp_loss: 0.03357364609837532, time_loss: 2.1317477226257324, mse_loss: 3.546875
Epoch: 2131, train loss: 0.013036930002272129, temp_loss: 0.013036930002272129, time_loss: 1.9909040927886963, mse_loss: 3.59375
Epoch: 2132, train loss: 0.04308322072029114, temp_loss: 0.04308322072029114, time_loss: 2.0826292037963867, mse_loss: 3.265625
Epoch: 2133, train loss: 0.0163355004042387, temp_loss: 0.0163355004042387, time_loss: 2.0665597915649414, mse_loss: 3.8359375
Epoch: 2134, train loss: 0.04225704073905945, temp_loss: 0.04225704073905945, time_loss: 2.057309150695801, mse_loss: 3.6640625
Epoch: 2135, train loss: 0.025731753557920456, temp_loss: 0.025731753557920456, time_loss: 2.005786418914795, mse_loss: 4.1875
Epoch: 2136, train loss: 0.026763666421175003, temp_loss: 0.026763666421175003, time_loss: 1.9523645639419556, mse_loss: 3.96875
Epoch: 2137, train loss: 0.060418467968702316, temp_loss: 0.060418467968702316, time_loss: 1.9784700870513916, mse_loss: 4.09375
Epoch: 2138, train loss: 0.021553052589297295, temp_loss: 0.021553052589297295, time_loss: 1.9774829149246216, mse_loss: 3.28125
Epoch: 2139, train loss: 0.033643729984760284, temp_loss: 0.033643729984760284, time_loss: 1.9482728242874146, mse_loss: 3.4140625
Epoch: 2140, train loss: 0.05599011853337288, temp_loss: 0.05599011853337288, time_loss: 2.0410585403442383, mse_loss: 4.46875
Epoch: 2141, train loss: 0.06434746086597443, temp_loss: 0.06434746086597443, time_loss: 2.034585475921631, mse_loss: 3.5234375
Epoch: 2142, train loss: 0.027704568579792976, temp_loss: 0.027704568579792976, time_loss: 2.011401414871216, mse_loss: 3.6796875
Epoch: 2143, train loss: 0.016869433224201202, temp_loss: 0.016869433224201202, time_loss: 2.0296437740325928, mse_loss: 3.953125
Epoch: 2144, train loss: 0.02373548038303852, temp_loss: 0.02373548038303852, time_loss: 1.9916049242019653, mse_loss: 4.28125
Epoch: 2145, train loss: 0.013860387727618217, temp_loss: 0.013860387727618217, time_loss: 1.9245274066925049, mse_loss: 3.8125
Epoch: 2146, train loss: 0.024827970191836357, temp_loss: 0.024827970191836357, time_loss: 2.0972824096679688, mse_loss: 3.796875
